
                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 1 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
Table 22.Utilization                        .27680     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberBusy                         .18166     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .18166     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberBusy                         .26647     (Insuf)    .00000     1.0000     1.0000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .26647     (Insuf)    .00000     1.0000     1.0000    
Table 25.NumberBusy                         .21068     (Insuf)    .00000     1.0000     1.0000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .21068     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberBusy                         .27579     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 26.Utilization                        .27579     (Insuf)    .00000     1.0000     1.0000    
Table 27.NumberBusy                         .29332     (Insuf)    .00000     1.0000     1.0000    
Table 27.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 27.Utilization                        .29332     (Insuf)    .00000     1.0000     1.0000    
Table 28.NumberBusy                         .02150     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 28.Utilization                        .02150     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberBusy                         .15667     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 29.Utilization                        .15667     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberBusy                         .15268     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 30.Utilization                        .15268     (Insuf)    .00000     1.0000     .00000    
Table 31.NumberBusy                         .00000     (Insuf)    .00000     .00000     .00000    
Table 31.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 31.Utilization                        .00000     (Insuf)    .00000     .00000     .00000    
Table 32.NumberBusy                         .26628     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 32.Utilization                        .26628     (Insuf)    .00000     1.0000     1.0000    
Table 33.NumberBusy                         .20416     (Insuf)    .00000     1.0000     1.0000    
Table 33.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 33.Utilization                        .20416     (Insuf)    .00000     1.0000     1.0000    
Table 34.NumberBusy                         .45267     (Insuf)    .00000     1.0000     1.0000    
Table 34.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 34.Utilization                        .45267     (Insuf)    .00000     1.0000     1.0000    
Table 35.NumberBusy                         .43699     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 35.Utilization                        .43699     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberBusy                         .20605     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 36.Utilization                        .20605     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberBusy                         .74343     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 37.Utilization                        .74343     (Insuf)    .00000     1.0000     .00000    
Table 38.NumberBusy                         .60422     (Insuf)    .00000     1.0000     .00000    
Table 38.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 38.Utilization                        .60422     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberBusy                         .60688     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 39.Utilization                        .60688     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberBusy                         .49285     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 40.Utilization                        .49285     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberBusy                         .51430     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 41.Utilization                        .51430     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberBusy                         .40900     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 42.Utilization                        .40900     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberBusy                         .60533     (Insuf)    .00000     1.0000     1.0000    
Table 43.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 43.Utilization                        .60533     (Insuf)    .00000     1.0000     1.0000    
Table 44.NumberBusy                         .31993     (Insuf)    .00000     1.0000     1.0000    
Table 44.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 44.Utilization                        .31993     (Insuf)    .00000     1.0000     1.0000    
Table 45.NumberBusy                         .37003     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 45.Utilization                        .37003     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberBusy                         .29542     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 46.Utilization                        .29542     (Insuf)    .00000     1.0000     .00000    
Table 47.NumberBusy                         .43020     (Insuf)    .00000     1.0000     1.0000    
Table 47.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 47.Utilization                        .43020     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberBusy                         .46075     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 48.Utilization                        .46075     (Insuf)    .00000     1.0000     1.0000    
Table 49.NumberBusy                         .27811     (Insuf)    .00000     1.0000     .00000    
Table 49.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 49.Utilization                        .27811     (Insuf)    .00000     1.0000     .00000    
Table 50.NumberBusy                         .58691     (Insuf)    .00000     1.0000     1.0000    
Table 50.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 50.Utilization                        .58691     (Insuf)    .00000     1.0000     1.0000    
Jacob.NumberBusy                            .12566     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Jacob.Utilization                           .12566     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberBusy                         .23576     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Bar Cash.Utilization                        .23576     (Insuf)    .00000     1.0000     .00000    
Mikki.NumberBusy                            .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Mikki.Utilization                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberBusy                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Lynice.Utilization                          .00000     (Insuf)    .00000     .00000     .00000    
Cash Out.Queue.NumberInQueue                .06022     (Insuf)    .00000     2.0000     .00000    
Dining Process.Queue.NumberInQueue          .00000     (Insuf)    .00000     .00000     .00000    
Food Service Time.Queue.NumberInQueue       .00200     (Insuf)    .00000     1.0000     .00000    
Cash Register.Queue.NumberInQueue           .03701     (Insuf)    .00000     2.0000     .00000    
Special Order.Queue.NumberInQueue           .10475     (Insuf)    .00000     2.0000     .00000    

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

Customer.NumberIn                           198.00    
Customer.NumberOut                          169.00    
Gold Fish.NumberIn                          25.000    
Gold Fish.NumberOut                         .00000    
Wade.NumberSeized                           72.000    
Wade.ScheduledUtilization                   .25066    
Tommie.NumberSeized                         47.000    
Tommie.ScheduledUtilization                 .11882    
Table 10.NumberSeized                       1.0000    
Table 10.ScheduledUtilization               .28512    
Table 11.NumberSeized                       7.0000    
Table 11.ScheduledUtilization               .21461    
Table 12.NumberSeized                       2.0000    
Table 12.ScheduledUtilization               .16685    
Table 13.NumberSeized                       2.0000    
Table 13.ScheduledUtilization               .30573    
Table 14.NumberSeized                       1.0000    
Table 14.ScheduledUtilization               .06676    
Table 15.NumberSeized                       2.0000    
Table 15.ScheduledUtilization               .20286    
Table 16.NumberSeized                       2.0000    
Table 16.ScheduledUtilization               .33586    
Table 17.NumberSeized                       4.0000    
Table 17.ScheduledUtilization               .46779    
Table 18.NumberSeized                       2.0000    
Table 18.ScheduledUtilization               .29393    
Table 1.NumberSeized                        3.0000    
Table 1.ScheduledUtilization                .36413    
Table 19.NumberSeized                       3.0000    
Table 19.ScheduledUtilization               .33031    
Table 2.NumberSeized                        5.0000    
Table 2.ScheduledUtilization                .26661    
Table 3.NumberSeized                        3.0000    
Table 3.ScheduledUtilization                .24747    
Table 4.NumberSeized                        3.0000    
Table 4.ScheduledUtilization                .58639    
Table 5.NumberSeized                        5.0000    
Table 5.ScheduledUtilization                .69142    
Table 6.NumberSeized                        4.0000    
Table 6.ScheduledUtilization                .27717    
Table 7.NumberSeized                        5.0000    
Table 7.ScheduledUtilization                .52859    
Table 8.NumberSeized                        2.0000    
Table 8.ScheduledUtilization                .35255    
Table 9.NumberSeized                        3.0000    
Table 9.ScheduledUtilization                .25717    
Barista.NumberSeized                        52.000    
Barista.ScheduledUtilization                .32512    
Table 20.NumberSeized                       2.0000    
Table 20.ScheduledUtilization               .29292    
Table 21.NumberSeized                       3.0000    
Table 21.ScheduledUtilization               .62040    
Table 22.NumberSeized                       3.0000    
Table 22.ScheduledUtilization               .27680    
Table 23.NumberSeized                       1.0000    
Table 23.ScheduledUtilization               .18166    
Table 24.NumberSeized                       1.0000    
Table 24.ScheduledUtilization               .26647    
Table 25.NumberSeized                       3.0000    
Table 25.ScheduledUtilization               .21068    
Table 26.NumberSeized                       6.0000    
Table 26.ScheduledUtilization               .27579    
Table 27.NumberSeized                       2.0000    
Table 27.ScheduledUtilization               .29332    
Table 28.NumberSeized                       1.0000    
Table 28.ScheduledUtilization               .02150    
Table 29.NumberSeized                       2.0000    
Table 29.ScheduledUtilization               .15667    
Table 30.NumberSeized                       3.0000    
Table 30.ScheduledUtilization               .15268    
Table 31.NumberSeized                       .00000    
Table 31.ScheduledUtilization               .00000    
Table 32.NumberSeized                       2.0000    
Table 32.ScheduledUtilization               .26628    
Table 33.NumberSeized                       2.0000    
Table 33.ScheduledUtilization               .20416    
Table 34.NumberSeized                       4.0000    
Table 34.ScheduledUtilization               .45267    
Table 35.NumberSeized                       3.0000    
Table 35.ScheduledUtilization               .43699    
Table 36.NumberSeized                       2.0000    
Table 36.ScheduledUtilization               .20605    
Table 37.NumberSeized                       5.0000    
Table 37.ScheduledUtilization               .74343    
Table 38.NumberSeized                       5.0000    
Table 38.ScheduledUtilization               .60422    
Table 39.NumberSeized                       6.0000    
Table 39.ScheduledUtilization               .60688    
Table 40.NumberSeized                       6.0000    
Table 40.ScheduledUtilization               .49285    
Table 41.NumberSeized                       2.0000    
Table 41.ScheduledUtilization               .51430    
Table 42.NumberSeized                       3.0000    
Table 42.ScheduledUtilization               .40900    
Table 43.NumberSeized                       3.0000    
Table 43.ScheduledUtilization               .60533    
Table 44.NumberSeized                       3.0000    
Table 44.ScheduledUtilization               .31993    
Table 45.NumberSeized                       1.0000    
Table 45.ScheduledUtilization               .37003    
Table 46.NumberSeized                       3.0000    
Table 46.ScheduledUtilization               .29542    
Table 47.NumberSeized                       2.0000    
Table 47.ScheduledUtilization               .43020    
Table 48.NumberSeized                       3.0000    
Table 48.ScheduledUtilization               .46075    
Table 49.NumberSeized                       2.0000    
Table 49.ScheduledUtilization               .27811    
Table 50.NumberSeized                       3.0000    
Table 50.ScheduledUtilization               .58691    
Jacob.NumberSeized                          52.000    
Jacob.ScheduledUtilization                  .12566    
Bar Cash.NumberSeized                       58.000    
Bar Cash.ScheduledUtilization               .23576    
Mikki.NumberSeized                          .00000    
Mikki.ScheduledUtilization                  .00000    
Lynice.NumberSeized                         .00000    
Lynice.ScheduledUtilization                 .00000    
System.NumberOut                            169.00    

Beginning replication 3 of 5

                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 3 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Customer.VATime                             1076.7     (Insuf)    .00000     5087.4        141    
Customer.NVATime                            .00000     (Insuf)    .00000     .00000        141    
Customer.WaitTime                           8.2628     (Insuf)    .00000     109.90        141    
Customer.TranTime                           219.06     (Insuf)    90.000     330.00        141    
Customer.OtherTime                          .00000     (Insuf)    .00000     .00000        141    
Customer.TotalTime                          1304.0     (Insuf)    126.37     5327.4        141    
Gold Fish.VATime                                --         --         --         --          0
Gold Fish.NVATime                               --         --         --         --          0
Gold Fish.WaitTime                              --         --         --         --          0
Gold Fish.TranTime                              --         --         --         --          0
Gold Fish.OtherTime                             --         --         --         --          0
Gold Fish.TotalTime                             --         --         --         --          0
Cash Out.Queue.WaitingTime                  13.176     (Insuf)    .00000     122.09         49    
Dining Process.Queue.WaitingTime            .00000     (Insuf)    .00000     .00000        133    
Food Service Time.Queue.WaitingTime         .00000     (Insuf)    .00000     .00000         75    
Cash Register.Queue.WaitingTime             7.7955     (Insuf)    .00000     61.932         53    
Special Order.Queue.WaitingTime             12.806     (Insuf)    .00000     109.90         43    

                                     DISCRETE-CHANGE VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Final Value
___________________________________________________________________________________________________

Customer.WIP                                19.138     (Insuf)    .00000     30.000     22.000    
Gold Fish.WIP                               23.456     (Insuf)    .00000     25.000     25.000    
Wade.NumberBusy                             .17987     (Insuf)    .00000     1.0000     .00000    
Wade.NumberScheduled                        1.0000     (Insuf)    1.0000     1.0000     1.0000    
Wade.Utilization                            .17987     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberBusy                           .08667     (Insuf)    .00000     1.0000     1.0000    
Tommie.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Tommie.Utilization                          .08667     (Insuf)    .00000     1.0000     1.0000    
Table 10.NumberBusy                         .26151     (Insuf)    .00000     1.0000     .00000    
Table 10.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 10.Utilization                        .26151     (Insuf)    .00000     1.0000     .00000    
Table 11.NumberBusy                         .16795     (Insuf)    .00000     1.0000     .00000    
Table 11.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 11.Utilization                        .16795     (Insuf)    .00000     1.0000     .00000    
Table 12.NumberBusy                         .24811     (Insuf)    .00000     1.0000     .00000    
Table 12.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 12.Utilization                        .24811     (Insuf)    .00000     1.0000     .00000    
Table 13.NumberBusy                         .24551     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 13.Utilization                        .24551     (Insuf)    .00000     1.0000     1.0000    
Table 14.NumberBusy                         .02042     (Insuf)    .00000     1.0000     .00000    
Table 14.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 14.Utilization                        .02042     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberBusy                         .56687     (Insuf)    .00000     1.0000     1.0000    
Table 15.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 15.Utilization                        .56687     (Insuf)    .00000     1.0000     1.0000    
Table 16.NumberBusy                         .26548     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 16.Utilization                        .26548     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberBusy                         .21700     (Insuf)    .00000     1.0000     1.0000    
Table 17.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 17.Utilization                        .21700     (Insuf)    .00000     1.0000     1.0000    
Table 18.NumberBusy                         .20327     (Insuf)    .00000     1.0000     1.0000    
Table 18.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 18.Utilization                        .20327     (Insuf)    .00000     1.0000     1.0000    
Table 1.NumberBusy                          .54051     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 1.Utilization                         .54051     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberBusy                         .35980     (Insuf)    .00000     1.0000     1.0000    
Table 19.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 19.Utilization                        .35980     (Insuf)    .00000     1.0000     1.0000    
Table 2.NumberBusy                          .22574     (Insuf)    .00000     1.0000     1.0000    
Table 2.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 2.Utilization                         .22574     (Insuf)    .00000     1.0000     1.0000    
Table 3.NumberBusy                          .47485     (Insuf)    .00000     1.0000     1.0000    
Table 3.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 3.Utilization                         .47485     (Insuf)    .00000     1.0000     1.0000    
Table 4.NumberBusy                          .21750     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 4.Utilization                         .21750     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberBusy                          .17354     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 5.Utilization                         .17354     (Insuf)    .00000     1.0000     .00000    
Table 6.NumberBusy                          .64050     (Insuf)    .00000     1.0000     1.0000    
Table 6.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 6.Utilization                         .64050     (Insuf)    .00000     1.0000     1.0000    
Table 7.NumberBusy                          .44708     (Insuf)    .00000     1.0000     1.0000    
Table 7.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 7.Utilization                         .44708     (Insuf)    .00000     1.0000     1.0000    
Table 8.NumberBusy                          .68996     (Insuf)    .00000     1.0000     .00000    
Table 8.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 8.Utilization                         .68996     (Insuf)    .00000     1.0000     .00000    
Table 9.NumberBusy                          .45129     (Insuf)    .00000     1.0000     .00000    
Table 9.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 9.Utilization                         .45129     (Insuf)    .00000     1.0000     .00000    
Barista.NumberBusy                          .26159     (Insuf)    .00000     1.0000     .00000    
Barista.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Barista.Utilization                         .26159     (Insuf)    .00000     1.0000     .00000    
Table 20.NumberBusy                         .14305     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 20.Utilization                        .14305     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberBusy                         .47949     (Insuf)    .00000     1.0000     .00000    
Table 21.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 21.Utilization                        .47949     (Insuf)    .00000     1.0000     .00000    
Table 22.NumberBusy                         .51653     (Insuf)    .00000     1.0000     .00000    
Table 22.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 22.Utilization                        .51653     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberBusy                         .45326     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .45326     (Insuf)    .00000     1.0000     1.0000    
Table 24.NumberBusy                         .13161     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .13161     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberBusy                         .24468     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .24468     (Insuf)    .00000     1.0000     .00000    
Table 26.NumberBusy                         .05829     (Insuf)    .00000     1.0000     .00000    
Table 26.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 26.Utilization                        .05829     (Insuf)    .00000     1.0000     .00000    
Table 27.NumberBusy                         .40163     (Insuf)    .00000     1.0000     .00000    
Table 27.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 27.Utilization                        .40163     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberBusy                         .34264     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 28.Utilization                        .34264     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberBusy                         .09413     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 29.Utilization                        .09413     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberBusy                         .12244     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 30.Utilization                        .12244     (Insuf)    .00000     1.0000     .00000    
Table 31.NumberBusy                         .31943     (Insuf)    .00000     1.0000     1.0000    
Table 31.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 31.Utilization                        .31943     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberBusy                         .39406     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 32.Utilization                        .39406     (Insuf)    .00000     1.0000     1.0000    
Table 33.NumberBusy                         .05537     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 33.Utilization                        .05537     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberBusy                         .04606     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 34.Utilization                        .04606     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberBusy                         .30077     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 35.Utilization                        .30077     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberBusy                         .23478     (Insuf)    .00000     1.0000     1.0000    
Table 36.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 36.Utilization                        .23478     (Insuf)    .00000     1.0000     1.0000    
Table 37.NumberBusy                         .46258     (Insuf)    .00000     1.0000     1.0000    
Table 37.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 37.Utilization                        .46258     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberBusy                         .47491     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 38.Utilization                        .47491     (Insuf)    .00000     1.0000     1.0000    
Table 39.NumberBusy                         .08905     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 39.Utilization                        .08905     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberBusy                         .10967     (Insuf)    .00000     1.0000     1.0000    
Table 40.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 40.Utilization                        .10967     (Insuf)    .00000     1.0000     1.0000    
Table 41.NumberBusy                         .46626     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 41.Utilization                        .46626     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberBusy                         .51597     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 42.Utilization                        .51597     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberBusy                         .38169     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 43.Utilization                        .38169     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberBusy                         .19305     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 44.Utilization                        .19305     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberBusy                         .45693     (Insuf)    .00000     1.0000     1.0000    
Table 45.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 45.Utilization                        .45693     (Insuf)    .00000     1.0000     1.0000    
Table 46.NumberBusy                         .23531     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 46.Utilization                        .23531     (Insuf)    .00000     1.0000     .00000    
Table 47.NumberBusy                         .19297     (Insuf)    .00000     1.0000     1.0000    
Table 47.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 47.Utilization                        .19297     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberBusy                         .15270     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 48.Utilization                        .15270     (Insuf)    .00000     1.0000     1.0000    
Table 49.NumberBusy                         .16415     (Insuf)    .00000     1.0000     .00000    
Table 49.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 49.Utilization                        .16415     (Insuf)    .00000     1.0000     .00000    
Table 50.NumberBusy                         .46838     (Insuf)    .00000     1.0000     .00000    
Table 50.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 50.Utilization                        .46838     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberBusy                            .05579     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Jacob.Utilization                           .05579     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberBusy                         .20189     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Bar Cash.Utilization                        .20189     (Insuf)    .00000     1.0000     .00000    
Mikki.NumberBusy                            .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Mikki.Utilization                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberBusy                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
